"URL","Collection Name","Collection Code","Institution Name","Institution Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status","Status of Collection","Access Eligibility and Rules","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","LSID","Cool URI"
"http://grbio.org/institutional-collection/lichen-herbarium-0","Lichen herbarium","BG-L","University of Bergen","BG<IH>","http://www.uib.no/en/universitymuseum/65821/herbarium-bg","","","The Lichen Herbarium contains (as per 2014) 90 000 lichens. The majority is from Norway, but there are also larger, important collections of lichens from North America (T. T&amp;oslash;nsberg), Bouvet Island and Antarctica (T. Engelskj&amp;oslash;n).  Important collectors are J.J. Havaas, J.M. Norman (part of his collection) and T. T&amp;oslash;nsberg. The entire lichen collection has been data recorded and the c. 50 000 lichens collected in Norway can be searched for in the common&amp;rdquo;Norsk Lav Database&amp;rdquo; (NLD). From this link/connection there is information on red-listed lichens in Norway. T. T&amp;oslash;nsberg at the lichen herbarium publishes the lichen exsiccate &amp;ldquo;Lichenes isidiosi et sorediosi crustacei exsiccati&amp;rdquo;.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Lichen herbarium","Allégt. 41","PO Box 7800","Bergen","","5020","Norway","Lichen herbarium","Allégt. 41","","Bergen","","5020","Norway","Tor Tønsberg","","http://grbio.org/cool/vzk4-1fdt"
"http://grbio.org/institutional-collection/mammals-1","Mammals","MNHN","Museo Nacional de Historia Natural","MNHN-M","http://www.mnhn.gub.uy/innovaportal/v/3463/12/mecweb/mastozoologia?contid=3455","","","  	The collection of mammals consists of skins, skulls, skeletons, specimens in liquid, tissues, embryos, organs, parasites, footprints, droppings, nests and images. Copies are being molted formaldehyde to alcohol.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","25 de Mayo 582","Casilla de Correo 399","","Montevideo","Montevideo","","Uruguay","","","","","","","","Enrique Gonzalez","","http://grbio.org/cool/czvb-b19c"
"http://grbio.org/institutional-collection/palentology","Palentology","MNHN","Museo Nacional de Historia Natural","MNHN-M","http://www.mnhn.gub.uy/innovaportal/v/3427/12/mecweb/paleontologia?contid=3090","","","Neogene fossil mammals, invertebrates, and dinosaurs.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","25de Mayo 582","","","Montevideo","","","Uruguay","","","","","","","","Andrés Rinderknecht","","http://grbio.org/cool/0wcy-nmrs"
"http://grbio.org/institutional-collection/tmm-collections-vertebrate-paleontology-laboratory","TMM Collections at the Vertebrate Paleontology Laboratory","TMM","Vertebrate Paleontology Laboratory","VPL","http://www.jsg.utexas.edu/vpl/","","","one million vertebrate fossils, WPA-related archives, modern osteology collection","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Vertebrate Paleontology Laboratory (VPL)","J.J. Pickle Research Campus","10100 Burnet Road, Building 6","Austin","Texas","78758","USA","","","","","","","","J. Chris Sagebiel","","http://grbio.org/cool/vzaj-dnpw"
"http://grbio.org/institutional-collection/fungal-endophytes-collection-research-group-agronomy","Fungal endophytes Collection of the Research Group of Agronomy","FECRGA","Universidad de Extremadura","UNEX<IH>","","","","Collection of Fungal endophytes isolated from crop and pasture species growing in Extremadura (southwestern Spain)","Biological: Living cell or tissue cultures","Storage Environment: Other (please define)","Institutional","Active","","Escuela de Ingenierias Agrarias. Avda Adolfo Suárez s/n","","","Badajoz","Badajoz","06007","Spain","","","","","","","","Oscar Santamaria","","http://grbio.org/cool/ebxf-ifve"
"http://grbio.org/institutional-collection/ornithology-3","Ornithology","MNHN","Museo Nacional de Historia Natural","MNHN-M","http://www.mnhn.gub.uy/innovaportal/v/3461/12/mecweb/ornitologia?contid=3455","","","Ornithological collection of Uruguaian avifauna. Skins, skeletons, oology and tissue samples.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","","","","","","","Uruguay","","","","","","","Uruguay","Washington Jones","","http://grbio.org/cool/bxtd-ft9h"
"http://grbio.org/institutional-collection/uprrp-zoological-museum","UPRRP Zoological Museum","MZUPRRP","University of Puerto Rico at Rio Piedras","UPRRP","","","http://mzoologia.uprrp.edu/","Contact&amp;nbsp;museozoologiauprrp@gmail.com or&amp;nbsp;mzuprrp@gmail.com for more information.","Biological: Other or Undefined","Sample Treatment: Fluid preserved","Institutional","Active","","Department of Biology","University of Puerto Rico","PO Box 23360","San Juan","Puerto Rico","00931-3360","USA","Facundo Bueso Building Rm 232","University of Puerto Rico-Rio Piedras","Ponce de Leon Avenue","San Juan","Puerto Rico","00931-3360","Puerto Rico","James Ackerman","","http://grbio.org/cool/pk4h-w16e"
"http://grbio.org/institutional-collection/kathryn-kalmbach-herbarium","Kathryn Kalmbach Herbarium","KHD","Denver Botanic Gardens","DBG","http://www.botanicgardens.org/science/plant-fungi/kathryn-kalmbach-herbarium","http://swbiodiversity.org/portal/index.php","","The Kathryn Kalmbach Herbarium (KHD), a collection of over 54,000 vascular plant specimens, is a regional herbarium with a research focus on the species diversity of Colorado and the Southern Rocky Mountain region. The collection also contains species from other areas of the Southwest and those species that are in cultivation at Denver Botanic Gardens. Most of the specimens within the collection have been digitized, and their photographs may be found online. Higher resolution images are also available upon request.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Denver Botanic Gardens","Kathryn Kalmbach Herbarium","1005 York Street","Denver","Colorado","80206","USA","","","","","","","","Richard Allman Levy","","http://grbio.org/cool/cjb1-sj55"
"http://grbio.org/institutional-collection/sam-mitchel-herbarium-fungi","Sam Mitchel Herbarium of Fungi","DBG","Denver Botanic Gardens","DBG","http://www.botanicgardens.org/science/plant-fungi/sam-mitchel-herbarium-fungi","http://mycoportal.org/portal/index.php","","Specialty: Fleshy fungi, ascomycetes, gasteromycetes, and Cortinariaceae of the Rocky Mountain region, mostly Colorado. Housed at the Denver Botanic Garden. Date Founded: 1951. Images: many may be found online. Higher resolution images are available upon request.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Denver Botanic Gardens","Sam Mitchel Herbarium of Fungi","1005 York Street","Denver","Colorado","80206","USA","Denver Botanic Gardens","1007 York Street","","Denver","Colorado","80206","USA","Richard Allman Levy","","http://grbio.org/cool/5jcc-6qv4"
"http://grbio.org/institutional-collection/denver-botanic-gardens-collection-arthropods","Denver Botanic Gardens Collection of Arthropods","DBGA","Denver Botanic Gardens","DBG","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Denver Botanic Gardens","Kathryn Kalmbach Herbarium","1005 York Street","Denver","Colorado","80206","USA","","","","","","","","Richard Allman Levy","","http://grbio.org/cool/vnsv-68mw"
"http://grbio.org/institutional-collection/federal-moon-rocks","Federal Moon Rocks","FMR","A Test Federal Repository","ATFR","","","","Enormous collection of igneous Federal moon rocks.","Earth and Planetary: Asteroids","Sample Treatment: Cryopreserved","Institutional","Active","","123 Reeves Street","","","Truro","Virginia","10120","USA","","","","Cornwall","Maryland","","","Leigh Aatest","","http://usfsc.grscicoll.org/cool/pqad-81pi"
"http://grbio.org/institutional-collection/amphibian-and-reptile-collection","Amphibian and Reptile Collection","UAMZ-HERPETOLOGY","University of Alberta Museum of Zoology","UAMZ","","","","","","Sample Treatment: Fluid preserved","Institutional","Active","","","","","","","","Canada","","","","","","","","Cindy Paszkowski","","http://grbio.org/cool/3si4-p0i1"
"http://grbio.org/institutional-collection/ichthyology-collection-3","Ichthyology Collection","UAMZ-ICHTHYOLOGY","University of Alberta Museum of Zoology","UAMZ","","","","","","Sample Treatment: Fluid preserved","Institutional","Active","","","","","","","","Canada","","","","","","","","Alison Murray","","http://grbio.org/cool/rekb-m8sn"
"http://grbio.org/institutional-collection/division-genomic-resources-museum-southwestern-biology","Division of Genomic Resources, Museum of Southwestern Biology","MSB DGR","Museum of Southwestern Biology","MSB","http://msb.unm.edu/divisions/genomics/index.html","http://arctos.database.museum/home.cfm#MSB","","The Museum of Southwestern Biology (MSB), Division of Genomic Resources (DGR) is a centralized repository at the University of New Mexico (UNM) for cryogenic biological materials submitted from MSB divisions at the University of New Mexico and from other individuals and institutions worldwide. The MSB DGR collection archives cryogenically preserved samples of animal tissues, whole organisms such as embryos and parasites, and purified DNA and RNA for the MSB divisions of Mammals, Birds, Fishes, Herpetology, and Parasitology. The collection contains over 600,000 samples representing more than 232,000 specimens, housed in 16 ultra-low freezers at -80 ̊ C.","","Storage Environment: Frozen (-80)","Institutional","Active","","Division of Genomic Resources","Museum of Southwestern Biology","1 University of New Mexico, MSC-03 2020","Albuquerque","NM","87131","USA","Museum of Southwestern Biology, University of New Mexico","302 Yale Blvd NE","Ceria 83, Room 204","Albuquerque","NM","87131","USA","Mariel L. Campbell","","http://grbio.org/cool/nk3v-b6wg"
"http://grbio.org/institutional-collection/host-collecton","Host Collecton","MSB:host","Museum of Southwestern Biology","MSB","http://msb.unm.edu/divisions/parasites/index.html","http://arctos.database.museum/msb_host","","Data on the host organisms of parasites in the Museum of Southwestern Biology&amp;#39;s Parasite Collection. These are mostly observations rather than specimen records, and taxonomic determinations are often based upon a parasitologist&amp;#39;s annotation. Parasites with specimen vouchers in other Arctos collections are related to the records in those collections rather than this collection. If you recognize records in the host collection as specimens in any other collection, please notify us.","","Sample Treatment: Fluid preserved","Institutional","Active","","University of New Mexico","Museum of Southwestern Biology","1 University of New Mexico, MSC-03 2020","Albuquerque","NM","87131","USA","Museum of Southwestern Biology, University of New Mexico","302 Yale Blvd NE","Ceria 83, Room 204","Albuquerque","NM","87131","USA","Mariel L. Campbell","","http://grbio.org/cool/nraq-ppxv"
"http://grbio.org/institutional-collection/vertebrate-paleontology-0","Vertebrate Paleontology","Vertebrate paleontology","Museum of Geology, South Dakota School of Mines and Technology","SDSM","","","","Vertebrate fossils, primarily from the Cretaceous Western Interior Seaway and the Cenozoic White River Badlands","","Sample Treatment: Dried","Institutional","Active","","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA","","","","","","","","Darrin C. Pagnac","","http://grbio.org/cool/7dgf-c6se"
"http://grbio.org/institutional-collection/invertebrate-paleontology-1","Invertebrate Paleontology","Invertebrate paleontology","Museum of Geology, South Dakota School of Mines and Technology","SDSM","","","","Collections strengths include holdings from the Cretaceous Western Interior Seaway, Neogene bivalves, foraminifera and other microfossils","","Sample Treatment: Dried","Institutional","Active","","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA","","","","","","","","Laurie C. Anderson","","http://grbio.org/cool/ti0p-hh6e"
"http://grbio.org/institutional-collection/paleobotany-1","Paleobotany","Paleobotany and herbarium","Museum of Geology, South Dakota School of Mines and Technology","SDSM","","","","Primarily fossil cycadeoids from the Fossil Cycad site; plant fossils from the Kilgore Site; small regional herbarium","","Sample Treatment: Dried","Institutional","Active","","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA","","","","","","","","Sally Shelton","","http://grbio.org/cool/1tp8-8rtz"
"http://grbio.org/institutional-collection/ichthyology-2","Ichthyology","Ichthyology","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/Ichthyology/","http://mczbase.mcz.harvard.edu/","","","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","http://mcz.harvard.edu/Departments/Ichthyology/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Karsten E. Hartel","","http://grbio.org/cool/5227-45k2"
"http://grbio.org/institutional-collection/vascular-plants-inner-anatolia","Vascular plants of inner anatolia","plants","Erciyes University","ERCH","","","","","","Sample Treatment: Dried","Institutional","Active","","","","","","","","Turkey","","","","","","","","Cem Vural","","http://grbio.org/cool/nr7c-fmia"
"http://grbio.org/institutional-collection/invertebrate-paleontology-2","Invertebrate Paleontology","Invertebrate Paleontology","Cincinnati Museum of Natural History","CNHM","","","","","","Sample Treatment: Dried","Institutional","Active","","","","","Cincinnati","Ohio","45203","USA","","","","","","","","Dr. Brenda Hunda","","http://grbio.org/cool/kmsw-z84p"
"http://grbio.org/institutional-collection/vertebrate-paleontology-1","Vertebrate Paleontology","Vertebrate Paleontology","Cincinnati Museum of Natural History","CNHM","","","","","","Sample Treatment: Dried","Institutional","Active","","","","","Cincinnati","Ohio","45203","USA","","","","","","","","Dr. Glenn Storrs","","http://grbio.org/cool/famr-yh6g"
"http://grbio.org/institutional-collection/insects-plants-shells","Insects, Plants, Shells","BNM","Belau National Museum","BNM<IH>","","","","The Belau National Museum consists of a natural history collecting that includes plants, insects, shells, and selected mammalian and reptilian skeletons. There is also a material collection of cultural artifacts, and a library of publications from former researchers and collectors.","","Sample Treatment: Dried","Institutional","Active","","PO Box 666","","","Koror","","96940","Palau","","","","","","","","Dr. Ann E. Kitalong","","http://grbio.org/cool/3eva-d1aw"
"http://grbio.org/institutional-collection/mammals-2","Mammals","Mam","Delaware Museum of Natural History","DMNH","http://www.delmnh.org/other-collections/mammal-collection/","","","The mammal collection consists of approximately 6,000 specimens, primarily study skins and associated skulls. &amp;nbsp;Approximately half of the collection is from the United States, including specimens collected as part of the Delmarva Mammal Project. &amp;nbsp;The other half of the collection is specimens from the Philippines, collected under the direction of D.S. Rabor. &amp;nbsp;","","Sample Treatment: Dried","Institutional","Active","","P.O. Box 3937","","","Wilmington","Delaware","19807","USA","4840 Kennett Pike","","","Wilmington","DE","19807","USA","Jean Woods","","http://grbio.org/cool/69k8-7rvj"
"http://grbio.org/institutional-collection/hanson-research-station","Hanson Research Station","HRS","Southwestern Adventist University","HRS","http://fossil.swau.edu","https://fossil.swau.edu","https://fossil.swau.edu","Collection consists largely of vertebrate fossil material, largely dinosaurs, from the Lance Formation in northeastern Wyoming. Over 20, 000 specimens of photographed fossil material with relevant metadata, including virtual quarry mapped positions for the specimens and photographs of all specimens and 3DVR photographs of over half of the specimens.","","Sample Treatment: Dried","Institutional","Active","","HRS Fossil Repository","Southwestern Adventist University","100 Hillcrest Dr.","Keene","Texas","76059","USA","","","","","","","","Arthur Chadwick","","http://grbio.org/cool/mkxe-qadh"
"http://grbio.org/institutional-collection/fish-collection-3","Fish Collection","CMNFI","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Fish Collection contains ca. 60,000 lots of fluid-preserved specimens, 1,000 lots of cleared and stained specimens, and 500 lots of fish skeletons and otoliths. The collection contains 1,740 type specimens that are mainly paratypes. There is good representation of freshwater and marine species, predominately from North American high latitudes. The museum holds the most comprehensive Canadian Arctic and lamprey collection in the world.","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Kamal Khidas","","http://grbio.org/cool/fpjs-vpys"
"http://grbio.org/institutional-collection/mammal-collection-5","Mammal Collection","CMNMA","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Mammal Collection contains ca. 85,000 study skins, pelts, mounts, and skeletons, representing approximately 600 species. The museum holds the most comprehensive collection of Canadian mammals, with extensive coverage of Arctic regions. Carnivores, ungulates, rodents, and marine mammals are well-represented. The museum also holds many cetacean tissue samples (both dry and fluid-preserved) that were collected in the North Atlantic during commercial whaling operations in the 1960s and early 1970s.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Kamal Khidas","","http://grbio.org/cool/q3jh-b1xk"
"http://grbio.org/institutional-collection/bird-collection-3","Bird Collection","CMNAV","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s extensive Bird Collection is comprised of study skins, mounted specimens, skeletons, nests, eggs, and some fluid-preserved specimens. In all, there are approximately 125,000 specimens representing ca. 2,600 species (one quarter of the world&amp;#39;s species). This reference collection documents the extensive variation found in bird species across Canada, but also in countries where some of our birds spend the winter, such as Mexico or Brazil. The collection contains specimens taken over a long span of time, including species that are now extinct.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Kamal Khidas","","http://grbio.org/cool/kz82-zrb1"
"http://grbio.org/institutional-collection/annelid-collection","Annelid Collection","CMNA","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Annelid Collection provides a good representation of marine polychaetes, freshwater leeches and oligochaetes, with more than 25,000 lots, mostly from Canada, including the Arctic regions.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/mfre-6gsy"
"http://grbio.org/institutional-collection/crustacea-collection","Crustacea Collection","CMNC","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","Dating back to the 1800s, the Canadian Museum of Nature&amp;#39;s Crustacea Collection contains specimens associated with the exploration and development of Canada. Gammaridea, Caprellidea, Isopoda, Hyperiidea, and Mysidacea are the major groups found in the collection, which totals ca. 117,000 lots.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/sjd8-70zp"
"http://grbio.org/institutional-collection/mollusc-collection","Mollusc Collection","CMNML","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Mollusc Collection is the largest, most comprehensive collection of molluscs in Canada. The museum&amp;#39;s 165,000 lots are divided into three sections: shell collection, wet collection, and cephalopod collection. Overall, the collection represents more than 350 families, collected in over 12 countries and numerous oceans.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/y8q9-71ez"
"http://grbio.org/institutional-collection/parasite-collection","Parasite Collection","CMNPA","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Parasite Collection, which holds 50,000 lots, contains large numbers of specimens from the Institute of Parasitology (McGill University) and the former Arctic Biological Station (Fisheries and Oceans Canada).","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/ax5q-psre"
"http://grbio.org/institutional-collection/general-invertebrate-collection","General Invertebrate Collection","CMNI","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s General Invertebrate collection contains groups such as the cnidarians, various free-living helminths and non-segmented worms, and the echinoderms. Most of the museum&amp;#39;s 55,000 lots of general invertebrates are from Canadian aquatic and terrestrial habitats, including the Canadian Arctic.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/qjhi-pcfq"
"http://grbio.org/institutional-collection/insect-collection-2","Insect Collection","CMNEN","Canadian Museum of Nature","CMN","http://nature.ca/en/research-collections/collections/animals","http://collections.nature.ca/en/Search","","The Canadian Museum of Nature&amp;#39;s Insect Collection houses nearly one million specimens, most being beetles. Scarabaeidae and Curculioniodea are particularly well-represented. Geographic areas of representation include North, Central and South America, Australia, and South Africa.","Biological: Preserved organisms, their parts and products","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","PO Box 3443 Stn “D”","","","Ottawa","Ontario","K1P 6P4","Canada","","","","","","","","Jean-Marc Gagnon","","http://grbio.org/cool/5mzz-5v20"
"http://grbio.org/institutional-collection/national-herbarium-canada-vascular-plant-section","National Herbarium of Canada, Vascular Plant Section","CAN","Canadian Museum of Nature","CMN","http://nature.ca/","http://collections.nature.ca/en/Search","","The herbarium was founded in 1882 and contains ~588,000 specimens of north temperate vascular plants, especialy from Canada. Important collectors and collections include T.M.C. Taylor; G. Lawson; R. Bell; N.V. Polunin; R.C. Hosie; A.E. Porsild; J.H. Soper; G.M. Dawson; J. Macoun; W.K.W. Baldwin; H.J. Scoggan; J.M. Gillett; J. Bell; J.M. Macoun; W. Spreadborough; G.W. Argus; M.L. Fernald; A.P. Low; and M.O. Malte.&amp;nbsp;  &amp;nbsp;  This herbarium incorporated specimens from part of the LCU (about 10,000 Canadian and arctic specimens), the Geological Survey of Canada, PFES in 2994, and OTF in 1994.&amp;nbsp;","","Sample Treatment: Dried","Institutional","Active","","Vascular Plant Section","P.O. Box 3443, Station D","","Ottawa","Ontario","","Canada","National Herbarium of Canada","1740 Pink Road","","Gatineau","Québec","J9J 3N7","Canada","Jennifer Doubt","","http://grbio.org/cool/4w1m-4a6d"
"http://grbio.org/institutional-collection/national-herbarium-canada-phycology-section","National Herbarium of Canada, Phycology Section","CANA","Canadian Museum of Nature","CMN","http://nature.ca/","","","The herbarium was founded in 1882 and contains 51,500 specimens of Canadian Arctic macroalgae and microalgae, as well as Canadian, especially Ontario, freshwater lakes microalgae. Important collectors and collections include D.F. Charles, P.B. Hamilton, S.I.C. Hsiao, R.K.S. Lee, S. Lichti-Federovitch, J. Macoun, R. Pienitz, N.V. Polunin, M. Poulin, and J.P. Smol.&amp;nbsp;  &amp;nbsp;  The herbarium incorporated CCO algae specimens.&amp;nbsp;","","","Institutional","Active","","Phycology Section","P.O. Box 3443, Station D","","Ottawa","Ontario","K1P 6P4","Canada","National Herbarium of Canada","1740 Pink Road","","Gatineau","Québec","K1P 6P4","Canada","Jennifer Doubt","","http://grbio.org/cool/gsig-qyak"
"http://grbio.org/institutional-collection/national-herbarium-canada-bryology-section","National Herbarium of Canada, Bryology Section","CANM","Canadian Museum of Nature","CMN","","","","The herbarium was founded in 1882 and contains ~250,000 bryophyte specimens from around the world, especially from North America and Europ. Important collectors and collections include J. Macoun, J.M. Macoun, R.R. Ireland, and H. Crum.&amp;nbsp;  CANM incorporated DAO bryophytes and CCO bryophytes collections.&amp;nbsp;","","","Institutional","Active","","Bryology Section","P.O. Box 3443, Station D","","Ottawa","Ontario","","Canada","Canadian Museum of Nature","1740 Pink Road","","Gatineau","Quebec","J9J 3N7","Canada","Jennifer Doubt","","http://grbio.org/cool/94it-cbgr"
"http://grbio.org/institutional-collection/national-herbarium-canada-lichenology-section","National Herbarium of Canada, Lichenology Section","CANL","Canadian Museum of Nature","CMN","","","","The herbarium was founded in 1882 and contains ca. 121,000 lichen and lichen parasite specimens from around the world, especially north temperate to arctic and Canada. Important collectors and collections in this herbarium include J. Macoun, I.M. Brodo, R.F. Cain, G.W. Scotter, J.M. Macoun, I.M. Lamb, C.E. Garton, and J.W. Thomson.&amp;nbsp;  CCO lichens were incorporated into the CANL collection.&amp;nbsp;  &amp;nbsp;","","","Institutional","Active","","Lichenology Section","P.O. Box 3443, Station D","","Ottawa","Ontario","","Canada","National Herbarium of Canada","1740 Pink Road","","Gatineau","Quebec","J9J 3N7","Canada","Jennifer Doubt","","http://grbio.org/cool/8ekz-bbky"
"http://grbio.org/institutional-collection/amphibian-and-reptile-collection-0","Amphibian and Reptile Collection","CMNAR","Canadian Museum of Nature","CMN","http://nature.ca/collections/verts_e.cfm","http://collections.nature.ca/en/Search","","","","","Institutional","Active","","P.O. Box 3443, Station D","","","Ottawa","Ontario","K1P 6P4","Canada","240 McLeod Street","","","Ottawa","Ontario","K2P 2R1","Canada","Kamal Khidas","","http://grbio.org/cool/6e5v-fta9"
"http://grbio.org/institutional-collection/ca","CA","CA","Chicago Academy of Sciences","CHAS","","","","CA is a historic institution code associated with the Chicago Academy of Sciences (CHAS,&amp;nbsp;http://grbio.org/cool/v1fg-sphq), mostly in reference to herpetology, ichthyology, mammalogy, and malacology specimens. All CA specimens have been incorporated under the current institution code, CHAS.","","","Institutional","Inactive","","2430 North Cannon Drive","","","Chicago","IL","60614","USA","","","","","","","","Dawn Roberts","","http://grbio.org/cool/s9qn-mtvp"
"http://grbio.org/institutional-collection/casm","CASM","CASM","Chicago Academy of Sciences","CHAS","","","","CASM is a historic institution code associated with the Chicago Academy of Sciences (CHAS,&amp;nbsp;http://grbio.org/cool/v1fg-sphq), mostly in reference to entomology specimens. All CASM specimens have been incorporated under the current institution code, CHAS.","","","Institutional","Inactive","","2430 North Cannon Drive","","","Chicago","IL","60614","USA","","","","","","","","Dawn Roberts","","http://grbio.org/cool/x0fj-ip9b"
"http://grbio.org/institutional-collection/cacs","CACS","CACS","Chicago Academy of Sciences","CHAS","","","","CACS is a historic institution code associated with the Chicago Academy of Sciences (CHAS,http://grbio.org/cool/v1fg-sphq), mostly in reference to herbarium specimens. All CACS specimens have been incorporated under the current institution code, CHAS.","","","Institutional","Inactive","","2430 North Cannon Drive","","","Chicago","IL","60614","USA","","","","","","","","Dawn Roberts","","http://grbio.org/cool/n895-np27"
"http://grbio.org/institutional-collection/paleontology","Paleontology","Paleontology","Alabama Museum of Natural History","ALMNH","http://djehret.wix.com/collections","","http://almnh.ua.edu/collections-and-research.html","The paleontology collections were begun by Michael J. Tuomey in the mid 1800s and were used extensively for teaching purposes.&amp;nbsp; Most of the collection was presumably lost during the Civil War when federal troops destroyed the University of Alabama campus.&amp;nbsp; Only a few of Tuomey&amp;rsquo;s original &amp;ldquo;cabinet&amp;rdquo; specimens survive in the collections of the Alabama Museum of Natural History and the Geological Survey of Alabama.  	  	In the 1870s, as professor and state geologist, Eugene Allen Smith, directed students on field trips throughout the state where they collected many new specimens and met persons who also contributed to the collections.  	  	Dr. Dana Ehret is&amp;nbsp;Curator of Paleontology.  	  	The Invertebrate Paleontology Collection is estimated to contain over 20,000 lots of specimens, although only 4,000 are catalogued. Specimens are mainly from the Oligocene, Eocene, and Cretaceous deposits of Alabama. The Paleogene (Eocene plus Oligocene) deposits in Alabama are considered to be among the best in the world.  The Vertebrate Paleontology Collection consists of over 8,000 catalogued items, most of which consist of individual specimens. The collection contains items from the Pennsylvanian, Cretaceous and Paleogene deposits of Alabama, but focuses primarily on Cretaceous and Eocene marine formations.&amp;nbsp;The vertebrate collections have strong representation of Cretaceous mosasaurs, Eocene whales, and Pennsylvanian trackways from the Union Chapel Mine trackway site.  The Paleobotany Collection consists of over 400 specimens catalogued, mostly from the Pennsylvanian and Cretaceous of Alabama, as well as petrified wood from Arizona.","Paleontological: Invertebrate Body Fossils","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Alabama Museum of Natural History","University of Alabama","Box 870340","Tuscaloosa","AL","35487","USA","","","","","","","","Dr. Dana J. Ehret","","http://grbio.org/cool/84h0-rypx"
